Imdb Link,Synopsis Link,Synopsis
http://www.imdb.com/title/tt83624,/title/tt0083624/synopsis?ref_=tt_stry_pl,"
Dr Julius Liflander (Bill Freeman) tries to leave his home/laboratory, but he gets scared by the movement of the surrounding trees. Back home, he locks himself up and tries to call the police. A huge hand attacks him and kills him viciously. Duane Bradley (Kevin Van Hentenryck) arrives to New York from the northern small town of Glen Falls, to the ugly Hotel Broslin. Anthony (Robert Vogel), the hotel manager, mocks him and asks for twenty bucks a night. Duane is loaded, pays in cash and is given room 7. On her way up, Josephine (Dorothy Storngin) chit-chats about the old guest in his room. Once inside his room, Duane unlocks his basket and feeds it a huge quantity of hamburgers. Duane reads a thick volume of medical papers, where he appears as a patient. At night, Belial, the body in the basket, tries to talk to him, but Duane only wants to sleep. We know that Belial can leave the basket on his own. Josephine warns Duane that Bryan ""Mickey"" O'Donovan (Joe Clarke) was peeping through the keyhole because he saw the wad of bills which Duane had. Duane takes the basket to see Dr Harold Needleman MD (Lloyd Pace). Sharon (Terri Susan Smith) is the receptionist. She tries to make small conversation with Duane, who sees Dr Needleman under the name of Duane Smith. Duane rejects Sharon at first, but then he asks for her number and sets on a date. Needleman looks at the huge scars on the right side of Duane's body. When Needleman gets rid of Duane, he tries to contact Lifflander and when he can't, he phones Dr Judith Kutter (Diane Browne), who falsely denies of knowledge of Glen Falls. Meanwhile, Duane goes to the cinema to see a boring film, and he dozes off. A thief (Tom Robinson) steals the basket, and is attacked by Belial when he opens the basket. After Sharon has left, Duane leaves and opens the box. Belial is free to terrorize and kill Needleman, and also takes Needleman's address book.Duane buys a television set for Belial, so that he can go out with Sharon. They kiss, but as Belial has a telepathic link with Duane, he gets frantic and messes up room 7. All the guests and the receptionist run to see what happens and they enter the room. O'Donovan realises where the cash money is. Apart from the mess, nothing strange appears on the room. They all leave, but O'Donoval comes back to take the money. He is attacked and killed by Belial on room 8. Duane feels sick because of Belial's terror, so he comes back running to the Broslin Hotel. The police is already there. A detective (Kerry Buff) registers room 7, asking Duane about a dog, but finds nothing. Belial had hidden on the toilet. Duane takes the basket to a bar, where he gets drunk. Josephine keeps him company. Duane says all the truth to her, but she doesn't believe him. Duane talks about their mother, who died giving birth to them. Belial and him were brought up by their aunt (Ruth Neuman), as their father (Richard Pierce) would like to kill them both, especially Belial. A social worker (Ilze Balodis) visits them, as Aunt has asked for custody. She is terrified when he sees a younger Duane (Sean McCabe) with Belial at his right side of the body. Father thinks that Belial is not even a person. No doctor dares to try to separate both twin brothers, as it would mean the death of Belial, but finally, three doctors perform the surgery. At night, Duane is woken up. He picks Belial up from a rubbish bag put out with the rest of the rubbish. That night, when Belial recovers, kills Father by cutting him in half. Aunt will keep on taking care of the brothers. After this story, back at the Broslin Hotel, Josephine puts Duane to bed and leaves. Back on her room, Josephine realises that Belial is there, caressing her. She screams and wakes all the guests up. Belial is gone fast. He has stolen Josephine's sexy underwear, and takes it with him to his basket. Dr Kutter is a vet. A dog barks to the basket. With plenty of noise and blood, Belial kills her. Sharon visits Duane after she comes to know that Dr Needleman is dead. They try to make love but Belial doesn't want Duane to have or sex, or be in love, or be independent. Duane gets angry with Belial for the first time. Belial hesitates in killing Duane. Duane dreams of himself runnin naked through the city. Sharon is sleeping naked. Duane touches her on her dream and then he starts making love to her. Suddenly, he wakes up. He realises that it was not a dream: Belial is making love to her. By that, Belial is killing her with lots of blood spilled all over the place. Duane is so anry with him that he tries to kill him. Duane takes Belial back to the hotel. He and Belial die because they fall through the window because of the fight. Basket Case (1982) happens to be one of the greatest shoe string budget horror films ever made. A true cult classic and a tragic tale of brotherly love and jealousy. The sleazy surroundings and characters that the movie was shot in and around adds to it's charm. Duane and Belial are a pair of brothers you don't want to cross paths with. This film was such a success that it spawned two sequels and a funny cameo in another. Highly recommended.
Belial?
"
http://www.imdb.com/title/tt119842,,
http://www.imdb.com/title/tt218922,/title/tt0218922/synopsis?ref_=tt_stry_pl,"
The movie flashes back and forth from the past to the present. A woman is awaiting her execution while she tells her story to a priest.Luis Vargas (Antonio Banderas), a wealthy Cuban businessman who seeks out an American wife, believes Americans represent the future, and that his own countrymen - and women - are mired in the past and their traditions. After months of corresponding with Julia Russell (Angelina Jolie), the day comes when she sails to his country to be his bride. Julia departs from the ship, looking nothing like the photos she's sent prior to her voyage. Julia explains she wants more than a man who is interested in a pretty face, and that's why she's been deceptive - substituting a plain-looking woman in place of her own picture. Luis also admits to deception; he's been misleading her into believing he's a poor working man, instead of the rich owner of a coffee company.Luis and Julia wed within hours of her setting foot in Cuba. Passion and lust lie just below the surface as the two begin to discover each other over the next few days. Luis falls passionately in love with his new bride and expresses it physically (which is a famous sex scene between the two celebrities). But, while Julia seems to be fighting inner demons, she is holding herself back from too deep an emotional involvement.Meanwhile, Julia's sister Emily has been trying to contact her sister, justifiably worried about her after such a long trip to a strange land. Luis forces Julia to write back, fearing that if Julia continues to ignore Emily's letters, Emily will assume something terrible has befallen her sister and might send the authorities to check on her welfare. Holding off as long as possible, Julia finally pens a letter to her sister, setting into motion the execution of Julia's hidden agenda.In order to assure that his wife has everything she wants, Luis adds Julia to his business and personal bank accounts, giving her free rein to spend as she pleases. Luis discovers Julia has run off with nearly all of his fortune, and then teams up with a detective, Walter Downs (Thomas Jane). Walter reveals to Luis he believes Julia to be an impostor and the intended wife to be dead by her hand, and that she may be working with someone. The two set out together looking for the thief and possible murderer.Luis finds Julia and discovers she is actually working with Walter and she tells him a story of the two Americans teaming up for the scam. He believes she loves him and lies to Walter, but when confronted by him a fight breaks out and Luis shoots Walter. Julia, hardly bothered by the events, tells Luis to leave and buy train tickets and while he is gone we discover Walter loaded the gun with blanks. Julia appears to love Luis but Walter has too much control over her so she continues to work for him as Luis and her run off to live in secret with the supposedly dead Walter on their tail.The two find a reasonable house and Luis throws away his promising future and opens himself to a living a life like hers, one filled with cheating and deception. One night Luis follows Julia and discovers Walter is alive and the two are still working together and she is going to poison her husband that very night. He returns home and waits for her, and when she arrives reveals he knows of her continuing deception and the plan, confesses his love for her once more and swallows the poisoned drink. Julia panics, flees with the dying Luis with Walter close behind. The married couple run into him at a train station; Walter is furious that Julia has betrayed him. While Walter holds a knife to her throat, Luis shoots him knocking him down, and Julia takes the gun shooting him one more time, killing him. She staggers away with her dying husband leaning on her.The past and present finally meet as we hear the conclusion of Julia's story and she asks the priest to pray with her. The next morning the guards come to her cell to find the priest in her clothing.In Morocco, a beautiful woman enters a room in which a card game is taking place. As she walks around the table occupied by gamblers, she thanks the men for allowing her to watch. Luis is one of the men, and while Julia signals him about the other players' cards, he begins to tell the other occupants about a story of a woman and his deep love for her.
"
http://www.imdb.com/title/tt247638,/title/tt0247638/synopsis?ref_=tt_stry_pl,"
Mia Thermopolis (Anne Hathaway) is a fifteen-year-old tenth grade private school student who lives with her mother Helen Thermopolis (Caroline Goodall) and her cat, Fat Louie, in a renovated San Francisco firehouse. Her father, Philippe Renaldi (who had divorced her mother years ago but still kept in touch with Mia) died two months earlier in a car crash. Although Mia is an average student, she is very unpopular, but has two good friends: Lilly Moscovitz (Heather Matarazzo) and Lilly's brother Michael Moscovitz (Robert Schwartzman).Shortly before Mia's sixteenth birthday, she learns her paternal grandmother is visiting from Genovia, a small European country. Mia meets her grandmother, Clarisse Renaldi (Julie Andrews), at the Genovian consulate for the first time in her life. Clarisse explains that the reason she wanted to see her was because of a ""life-changing"" problem. Mia learns that her father was the crown prince of Genovia and, due to his death, she is now the next in line and the only heir to the Genovian throne. She is shocked to learn that she is a princess and at first rejects the whole idea.Mia's mother and grandmother convince her to attend ""princess lessons"" in preparation for her introduction to the Genovian government at the upcoming State Dinner, under supervision from her new bodyguard, the head of Genovian security, Joseph ""Joe"" (Héctor Elizondo). To look more presentable to the Genovian government, Mia receives a makeover from Italian hairdresser Paolo (Larry Miller). All of this is to be kept secret until Genovia's Independence Day Ball to avoid a media frenzy.However, the San Francisco Chronicle learns that Mia is the Genovian crown princess after Paolo breaks his confidentiality agreement. Although thoroughly annoyed, Clarisse presses onward and prepares for the State Dinner. Mia attends and is publicly humiliated via her klutziness.The day after the State Dinner, Mia agrees to appear on Lilly's public-access television program Shut Up and Listen and to watch Michael's band perform at a venue that Saturday night. Mia is almost 16 so she is almost able to drive a car, (her ""baby"", a vintage Ford Mustang.) She takes a test drive with her grandmother and they go to an arcade. Mia asks her grandmother if her father wanted to be prince, to which she replies yes, but adds that he thought of abdicating only once when he fell in love with Mia's mother. However, he realized his love for his country was greater.While driving back to the Genovian consulate, Mia's car fails on a hill and rams into a trolley loaded with people. No one is hurt, but the police are called. To save Mia a trip to the police station (she was driving without a license), Clarisse names the police man and trolley master to the Genovian Order of the Rose (a fictional honor made up on the spot). The men are so flattered that Clarisse and Mia are given a ride back to the consulate in a police car.Josh, a cute boy on whom Mia has a crush, asks Mia to go with him to the school's annual beach party. She excitedly agrees. Michael and Lilly are both hurt when Mia blows them off for the popular kids. Mia's mother wisely points out Josh never liked her before all this princess business. Mia ignores this observation.The beach party goes well at first, but spirals out of control when the media learns of Mia's presence. Josh uses her to get his fifteen minutes of fame by publicly kissing Mia and three jealous popular girls embarrass Mia in front of the paparazzi, resulting in photos of her in only a towel.The unflattering photos wind up on tabloid covers and this displeases Clarisse. Then, Clarisse tells Mia that she could still go to the ball and invite her friends, except Josh. Joe, however, reminds Clarisse that although Mia is a princess, she is still a teenager and Clarisse's granddaughter. To reconstruct her friendships with Lilly and Michael, Mia apologizes and invites them to the Genovian Independence Day Ball, where she must reveal whether or not she wants to accept her duties as a princess.Upon learning she must personally and publicly renounce her throne, the terrified Mia plans to run away. She is stopped when she finds a sixteenth birthday gift (the titular diary) and a letter from her father written before his death. Touched by his words, she changes her mind and makes her way to the ball. Her car breaks down on the way, but she is saved by Joe, who arrives with a limo (having suspected her runaway plans).When they arrive, Mia makes a speech announcing her acceptance of the Genovian throne. She shares her first dance with Michael, who then takes her outside to the palace garden where they kiss. Clarisse and Joe are seen holding hands, signifying the start of a relationship. The last scene shows Mia on the plane with Joe and her cat. Mia is writing in her diary, explaining that she is moving to Genovia, her mother is moving with her, and Lily and Michael will visit her during the summer. When Mia looks out the plane's window she sees the beautiful palace of Genovia below.
"
http://www.imdb.com/title/tt266915,,
http://www.imdb.com/title/tt262826,,
http://www.imdb.com/title/tt94868,,
http://www.imdb.com/title/tt56059,/title/tt0056059/synopsis?ref_=tt_stry_pl,"
Hatari!The film opens before the credits with the members of the Momella Game Ltd. parked on the African plains scanning the landscape for rhino. Sean Mercer (John Wayne) spots one and moves out with his men to capture it. During the chase which ensues, Little Wolf, the Indian (Bruce Cabot), is gored in the leg and the rhino escapes. Kurt (Hardy Krüger), who was driving the herding jeep, blames himself for the mishap, despite what Sean says, as he feels he was herding too close. Pockets (Red Buttons), driver of the catching car, tells Sean a tourniquet isn't doing any good to stop the bleeding, and so they head into town to take the Indian to the hospital while Kurt dives back to the compound to bring Brandy (Michèle Girardon), who technically owns Momella Game Ltd., to town to meet them.The credits play while Sean and the others are driving back.Kurt arrives at the compound in the evening and tells Brandy what happened while she dresses; they depart and join the others at the hospital where they all anxiously await news of the Indians fate. When a young Frenchman with a chip on his shoulder named Charles Maurey (Gérard Blain) comes up to them and asks Sean for the Indian's job, as he was afraid if he waited someone else would get it, the party reacts with indignation and Kurt knocks him down in anger. Sean separates them, and just then Doctor Sanderson (Eduard Franz) enters to tell them about the Indian. He sadly relates to them that the Indian needs a transfusion, but his blood type AB negative is very difficult to match, and the plasma is not doing the job. The Frenchman announces that his blood type is the same as the Indian's, but he will only give it if Kurt asks him. Kurt does, and Sean tells the Frenchman to come out to the compound afterwards, and they'll see about that job. The doctor asks them all to leave the hospital as they're only in the way.The party relocates to a bar where some time and several drinks later the doctor calls to inform them the Indian will be all right and should soon be on his feet again. Deeply relieved, they start back to the compound after a celebration, the men very tipsy. Saying goodnight to the others, Sean enters his darkened room and starts to undress but stops in surprise when a woman's voice tells him he is not alone. Turning on the lights he finds a woman, named Dallas (Elsa Martinelli), in his bed, who tells him no one was there when she arrived, so when it got late, she picked a room out and went to bed. Pockets comes in and mistakes Dallas for Sean in his stupor; they're then joined by Kurt. Sean, Pockets and Kurt begin to confusedly argue about what she is doing there, when they are interrupted by the mysterious guest herself who requests to get some sleep and says they can all talk it over tomorrow, whereupon they leave.Next morning, the men and Brady discover from her belongings that the woman they saw last night is a photographer. She was sent by the Swiss zoo that contracted to take the animals Sean and the others catch that season. They piece together that it was the Indian who had corresponded with her, not knowing by her initials that she was a woman. In the middle of their talk about her, Dallas herself appears. Sean tells her shell have to leave , as theyre behind schedule already and can't be bothered with a greenhorn, but Dallas shows them a letter from the zoo stating that they will only take the animals provided pictures of the catching come along with it. Disgusted, Sean agrees to let her stay, and that morning Dallas gets her first taste of what animal catching is like.They head out after giraffe, and Dallas insists on riding in the back of the catching car where she can ""move around."" Sean tells her she will all right, and during the bumpy chase over rugged terrain, Dallas, continually falling and yelling, makes a fool of herself, and is eventually told by Luis (Valentin de Vargas) to stay where she is on the floor of the truck.They capture the giraffe, and when they return to the compound, Dallas makes a very pretty apology to all of them and tells them to forget the letter she showed them. She says she would like very much to stay, but only if they'll let her; if they want her to go, she'll go. Pockets and all the others except Sean can't tell her to leave after that.While Dallas is getting cleaned up in a hot tub, a cheetah enters and frightens her so she screams. Pockets rushes in and, heroically getting a chair between her and the cat, tells her not to move as he thinks he can save her. Just then Sean and Kurt enter the room to see what Dallas was screaming about and see Pockets and the cheetah, whose name is Sonia, the domesticated house pet. Sean asks Pockets ""What's with this Clyde Beatty routine?"" Kurt stokes Sonia and shoos her out and Pockets abashedly explains how it looked like too good a situation to pass up, when an angry Dallas hits him with a wet cloth and orders them both out.Later that same evening, Dallas is sharing the patio with Sonia when Sean comes and tells her that the others voted to let her stay. She is glad, but asks if Sean had voted against her, which he answers in the affirmative by saying he still thinks she'll be a damned nuisance, and leaves. Pockets strolls up and takes a chair next to Dallas. They strike up a friendship, and Pockets sees right away that Dallas has fallen for Sean in a big way. She loves it there, and wishes she could become part of Sean's life, but learns from Pockets about a woman Sean almost married once. She realizes Sean has been once burned and is twice shy of getting involved again, but receives encouragement from Pockets who tells her it isn't hopeless, but that she will have to start something, because he won't.Next morning Sean and the others hear over the radio from the doctor that the Indian will be with them again in three or four days. When Sean asks about the Frenchman, the doctor tells them he already left with fifteen pounds he borrowed from the Indian, who borrowed it from Doctor Sanderson. Kurt is disgusted by what he sees as the mans taking money from the Indian for saving his life, and in the midst of the discussion, Pockets announces the arrival of the French blood bank himself. He says he needed the money to get his rifle, as he would need it if he is going to work for them, and Sean takes him out to shoot against Kurt in target practice to get an idea of how good he is. The Frenchman, whom Sean dubs Chips, proves himself very handy with the gun, and is told he's hired. Before accepting, Chips asks Sean to hold his gun, and then knocks Kurt down. He asks Kurt if he still wants him, to which Kurt laughingly replies ""You've got the job. But you've got a strange way of asking for it.""Out on the trail of game again, some of Sean's party stops off at a native village for water.
Soon, the entire party is after zebra, which they manage to catch in a running chase with no mishaps, Dallas getting her photos all the while.Back at the compound again, Brandy and Chips are hosing down one of their captured hyenas under the thoughtful gaze of Kurt. Sean comes out onto the porch and discovers from Kurt a growing rivalry over Brandy between the Frenchman and Kurt, whom has stopped thinking about Brandy as a little girl, as Sean does.The Indian returns that night. While talking to Sean, he asks him to leave rhino alone as he is beginning to think they've got a jinx on them; Sean says they'll wait till they've filled the other orders, and then see about rhino.The catching goes on, and while the party is out after buffalo, they pull into a native village where a female elephant has run rampage and been shot by the game ranger. An elephant calf shows up from the brush, and Dallas, unwilling to let it be shot too, insists on taking it with them, much to Sean's annoyance. Feeding the calf wild goats milk proves very difficult, and chaos ensues when the whole party tries milking the goats, but Dallas, who has a way with the elephant, proves successful eventually.That night, Dallas, acting on Pockets's advice, makes her first attempt at romance with Sean by simply asking him how he likes to kiss. She succeeds in getting the first kiss, but when Pockets accidentally interrupts, Sean leaves to see about setting a trap for a leopard. Pockets, impressed, asks Dallas if he may come to her when he has a problem.Next morning, after the leopard is caught in a cage, the party heads out after buffalo, which they succeed in catching after a dangerous chase.While crossing a river on the way back, the herding jeep stalls in the water and Kurt takes a tow line and starts for the bank to tie to the back of the truck. When a crocodile comes up behind him, Chips shoots the animal and saves his life, to which Kurt, back at the compound, thanks him by saying, ""I don't like crocodiles, especially when Im in the water with them."" After this, their rivalry over Brandy, though still hot, is on a friendly footing.A comic interlude occurs one morning as Kurt and the native boys try shooing some escaped ostriches back into their pens.Dallas, much to Sean's annoyance, acquires another baby elephant which she looks after with the help of a native boy she hired, and she assures Sean the baby elephants won't be any trouble for him.That evening, Dallas finds Pockets mooning over Brandy who is dancing to music played by Kurt and Chips; grabbing Pockets for a dance, Dallas gets him over to Brandy and starts them dancing together, much to Pockets's joy.One day a native tribe comes to sing to Dallas and initiate her into the tribe on account of her baby elephants. Dallas, not realizing what she's getting into, gets carried along to their village under the supervision of Sean and the others where she is dyed and dubbed ""Mama Timbo"", mother of elephants. To be a good sport, she dances with them as she is supposed to.That evening, Sean takes some wine to Dallas in her room, who is in curlers, covered with cold-cream, and annoyed over the whole day's proceedings, especially at being caught by Sean at a disadvantage. She quickly begins to melt, however, when she perceives that Sean, in spite of himself, is becoming attached to her. But in the middle of a passionate kiss, Pockets once again interrupts by bringing Dallas her dinner on a tray, then tripping over Sonia who was lying in the way, falls headlong on Sean, dumping the dinner all over him.The next animal to be caught is wildebeest. During the chase, the herding jeep blows a tire and flips over with its riders. Kurt is thrown clear and gets a dislocated shoulder which Sean ""fixes"" for him. Chips injures his leg and is knocked out. Both of them, though rather the worse for wear, are not seriously injured.Throughout the incident, Brandy, though concerned, does not behave as if she were in love with either Kurt or Chips, which puzzles Sean who thought she was. The episode makes Pockets think, however.Back at the compound, due to being shorthanded, Sean makes Pockets, who is scared to death of animals, help with unloading the wildebeest. In order to be as far away from it as he can, he climbs up onto a fence, but then falls off.Brandy, who witnesses it, rushes over to him in a panic that he has hurt himself, and has Sean and the Indian pick him up to carry him to bed. Pockets, playing the role of invalid for all he's worth, is pleased with the way things are going until Sean and the Indian, by mutual consent and once out of sight of Brandy, drop him to the ground and walk off.That evening, a bandaged Kurt and Chips are wondering what has happened to all the ice in the house, and Sean tells them to look in Brandys room. There, they see Pockets in bed, icepacks on his head, being fondly caressed by Brandy who tells him she was so worried when he fell off that fence.""He fell off a fence!"" Chips says in disbelief to Kurt.""You nearly took a leg off,"" Kurt replies wearily, ""I got a dislocated shoulder...""""And he gets the ice,"" they sadly conclude, and go to have a nice, warm drink together.In the morning, when Dallas goes out to see to the elephants, she is shocked to find yet a third outside the pen. In the midst of worrying what to tell Sean, Sean himself walks up and is driven almost past endurance when he sees three baby elephants.Pockets too comes up, in disbelief, and Sean, exasperated, cries to him, ""Were running an elephant nursery! Mother,"" he grumbles to Dallas, and she whispers to Pockets, ""That means he can stay!""Later, Kurt comes into the living room where Sean and the Indian are and asks if they know what Pockets is building in the workshop. He won't let anyone in, and says Sean promised him he could work alone. The Indian tells Kurt he's working on some ""Rube Goldberg device for catching monkeys,"" but when Kurt begins reading over a list of materials Pockets has been buying, including black powder and war surplus rockets, Sean thinks he had better have a talk with Pockets.On their way over to the workshop, Sean and Kurt are alarmed by Pockets and the native boys running in panic from the hut yelling ""Hatari!"" Just then, a rocket bursts through the roof of the hut to soar through the air with a trail of smoke behind it.Kurt grabs a hose, thinking the place is on fire, but Pockets convinces him the fire is out. Sean insists on knowing whether Pockets launched the rocket, or if it went off by itself, to which Pockets, stammering, only falls back on Seans promise to leave him alone.Sean eventually leaves it at that, telling Pockets disgustedly to get the roof fixed.That night, Pockets, very pleased with himself, tells everyone that in a few days the invention will be ready. He intends to trap five hundred monkeys in one tree under a net for the others to catch, but he suggests that they get together some homemade armor to keep the monkeys from sinking their teeth into them.Sean and the others, not willing to take the chance that Pocketss invention won't work, begin getting together their armor, looking a very odd assortment indeed.Pockets, with the help of a native tribe, bribing them with Seans cigarettes, gets the monkeys into a chosen tree and ties two dogs there to keep the monkeys in the tree until morning. He informs Sean and the others that night that tomorrow is the big day.The morning of the great monkey catching comes and the entire party goes out to the tree. Pockets, very nervous about the success of all his planning, has everyone get behind trees as he lights his rocket.He himself hides behind a tree with his hands over his eyes, too worried to watch. The rocket, the fishnet attached, soars over the tree, dropping the net over the monkeys, just as Pockets said it would.Everyone, especially Pockets, is shocked the invention actually worked, and soon Sean and the others, except Pockets, are under the net catching monkeys.That evening back at the compound, an inebriated Pockets, sobbing because he didn't see the launching, forces Sean to tell him over and over again about the rocket and how it worked.Next morning, Dallas takes the baby elephants to the watering hole for a bath; Sean follows her with a rifle to see nothing happens to her. On their way back, they are nearly charged by a female elephant warning them to stay away from her calf. Sean fires in the air and scares the elephant away, and he and Dallas return to the compound.That evening, the Indian remarks he sees only one order left to fill: rhino. Sean, in spite of the Indian's objection, decides to head out for them in the morning, which they do.A long, dangerous chase of a big, aggressive rhino ensues the next morning, but the rhino, after escaping from Sean and his men once, is at length brought down and the animal catching for that season is finished.That evening, the whole party is going into down to celebrate, except for Dallas, who Pockets finds crying in her room. She confides to Pockets that she is giving up about Sean, she doesn't think he can ever get over that girl who burned his fingers once. Pockets leaves and tells the others she isn't going, giving as an excuse that she has a lot of work to do, and when Sean tries to persuade her to come, she drives him out of her room with tears and sobs.""Now what the hell did I say?"" Sean mutters to himself, completely mystified.Next morning, Sean is shocked when he comes to breakfast and his friends tell him that Dallas has left early, leaving a note saying goodbye. Sean declares that he did not want her to go and was intending to ask her to stay. The others, glad to hear it, join with Sean in organizing a search party to find Dallas in town before she departs on the plane.Luis suggests for one of the baby elephants to track her down like a bloodhound, but they have difficulty in getting it into the truck until Pockets, using an outfit of Dallas's which she left behind, lures it into the truck and the chase is on.Sean, Pockets, and Luis drive one jeep with Timbo, the baby elephant, in the back, and Kurt, Brandy, and Chips drive another; the Indian stays behind at the compound to phone ahead to the airport and tell them not to let Dallas on the plane as she robbed the bank of England.The search for Dallas goes on throughout town, through shopping markets and crowded streets, Timbo's two brothers following on foot, looking for Dallas as well.Dallas, catching sight of Sean and the others following her, tries to run away, but Timbo and the other two baby elephants keep after her until Dallas is cornered in the lobby of a hotel where she sinks to a chair crying as Sean and the others come up and the scene fades out.That night at the compound, we see Dallas turning out the light and getting into Sean's bed. Sean, leaving his friends in the midst of some celebration, comes into the room and he and Dallas repeat the lines they said when Sean first met Dallas in his room, in his bed.A bleary-eyed Pockets, just like before, comes into the room to talk, and Sean pushes him out, informing him that he and Dallas were married that afternoon.Just then, all three baby elephants enter the room and try to climb into bed with Dallas, breaking it and ending the scene, and the movie.

"
http://www.imdb.com/title/tt77288,,
http://www.imdb.com/title/tt80489,,
http://www.imdb.com/title/tt102299,,
http://www.imdb.com/title/tt60668,,
http://www.imdb.com/title/tt64782,,
http://www.imdb.com/title/tt75213,,
http://www.imdb.com/title/tt108323,,
http://www.imdb.com/title/tt64285,/title/tt0064285/synopsis?ref_=tt_stry_pl,"
The film is set in the 18th century. A young boy (Jean-Pierre Cargol) is found in the forest near Aveyron. The child was discovered after living in the wild for the first serveral years of his life, so he is placed under the supervision of Dr. Jean Itard. Itard (François Truffaut) names the boy Victor and observes the child's attempt to survive in his new, unknown world.There's a narrow margin between the civilized aspects of rough Parisian life and the brutal laws of life in nature. Victor finds a sort of equilibrium in the windows that mark the transition between the closed interiors and the world outside. Candles and mandoline airs also have an effect on him. But Victor gains his ability to have social relations by losing his capacity to live as a savage.
"
http://www.imdb.com/title/tt80360,,
http://www.imdb.com/title/tt80377,,
http://www.imdb.com/title/tt80402,,
http://www.imdb.com/title/tt80408,,
http://www.imdb.com/title/tt80436,,
